Year,Month,Day,GHI,DNI,state,lat,lon
2006,8,27,5799,5458,nm,33,-104
2006,8,28,6000,6001,nm,33,-104
2006,8,29,6203,6820,nm,33,-104
2006,8,30,7316,9282,nm,33,-104
2006,8,31,4472,2938,nm,33,-104
2006,9,1,5098,4295,nm,33,-104
2006,9,2,2391,118,nm,33,-104
2006,9,3,1306,10,nm,33,-104
2006,9,4,2625,161,nm,33,-104
2006,9,5,6581,7300,nm,33,-104
2006,9,6,6954,8743,nm,33,-104
2006,9,7,4844,2549,nm,33,-104
2006,9,8,6600,7408,nm,33,-104
2006,9,9,6239,6884,nm,33,-104
2006,9,10,6956,9439,nm,33,-104
2006,9,11,5994,6672,nm,33,-104
2006,9,12,5992,6114,nm,33,-104
2006,9,13,6690,8248,nm,33,-104
2006,9,14,6230,7420,nm,33,-104
2006,9,15,6874,9492,nm,33,-104
2006,9,16,6952,10211,nm,33,-104
2006,9,17,7038,10382,nm,33,-104
2006,9,18,7043,10424,nm,33,-104
2006,9,19,6861,9996,nm,33,-104
2006,9,20,5789,5927,nm,33,-104
2006,9,21,6824,9782,nm,33,-104
2006,9,22,6609,9729,nm,33,-104
2006,9,23,5001,4907,nm,33,-104
2006,9,24,4135,5236,nm,33,-104
2006,9,25,6467,9604,nm,33,-104
2006,9,26,6370,9511,nm,33,-104
2006,9,27,6413,9556,nm,33,-104
2006,9,28,4912,5975,nm,33,-104
2006,9,29,6336,9067,nm,33,-104
2006,9,30,6309,9072,nm,33,-104
2006,10,1,6259,9113,nm,33,-104
2006,10,2,6179,9458,nm,33,-104
2006,10,3,6028,9135,nm,33,-104
2006,10,4,5840,8567,nm,33,-104
2006,10,5,5390,6644,nm,33,-104
2006,10,6,5895,8808,nm,33,-104
2006,10,7,5482,6999,nm,33,-104
2006,10,8,4225,3682,nm,33,-104
2006,10,9,1929,243,nm,33,-104
2006,10,10,5045,6852,nm,33,-104
2006,10,11,5616,7466,nm,33,-104
2006,10,12,5693,8276,nm,33,-104
2006,10,13,5650,9195,nm,33,-104
2006,10,14,1893,184,nm,33,-104
2006,10,15,2425,561,nm,33,-104
2006,10,16,5616,9433,nm,33,-104
2006,10,17,5576,9462,nm,33,-104
2006,10,18,5118,7239,nm,33,-104
2006,10,19,5581,9416,nm,33,-104
2006,10,20,5492,9604,nm,33,-104
2006,10,21,5381,9311,nm,33,-104
2006,10,22,5098,8021,nm,33,-104
2006,10,23,5331,9282,nm,33,-104
2006,10,24,1706,512,nm,33,-104
2006,10,25,5153,9129,nm,33,-104
2006,10,26,5220,8455,nm,33,-104
2006,10,27,5285,9611,nm,33,-104
2006,10,28,5245,9619,nm,33,-104
2006,10,29,4395,5244,nm,33,-104
2006,10,30,3850,4781,nm,33,-104
2006,10,31,4992,8796,nm,33,-104
2006,11,1,4897,8425,nm,33,-104
2006,11,2,4750,8103,nm,33,-104
2006,11,3,4092,6130,nm,33,-104
2006,11,4,4375,6683,nm,33,-104
2006,11,5,3960,5693,nm,33,-104
2006,11,6,4473,7096,nm,33,-104
2006,11,7,4535,8314,nm,33,-104
2006,11,8,4582,8939,nm,33,-104
2006,11,9,4493,8813,nm,33,-104
2006,11,10,4598,9012,nm,33,-104
2006,11,11,4544,8696,nm,33,-104
2006,11,12,3826,6060,nm,33,-104
2006,11,13,3384,3166,nm,33,-104
2006,11,14,4099,6693,nm,33,-104
2006,11,15,4469,8906,nm,33,-104
2006,11,16,4323,8146,nm,33,-104
2006,11,17,4274,8542,nm,33,-104
2006,11,18,4223,8352,nm,33,-104
2006,11,19,4139,7966,nm,33,-104
2006,11,20,4107,7951,nm,33,-104
2006,11,21,4151,8369,nm,33,-104
2006,11,22,4205,8733,nm,33,-104
2006,11,23,4195,8779,nm,33,-104
2006,11,24,3777,6612,nm,33,-104
2006,11,25,3769,6760,nm,33,-104
2006,11,26,2738,1910,nm,33,-104
2006,11,27,3851,7381,nm,33,-104
2006,11,28,4006,8511,nm,33,-104
2006,11,29,3807,7558,nm,33,-104
2006,11,30,4116,8443,nm,33,-104
2006,12,1,4019,8776,nm,33,-104
2006,12,2,3913,8317,nm,33,-104
2006,12,3,3964,8286,nm,33,-104
2006,12,4,3891,7265,nm,33,-104
2006,12,5,3884,8058,nm,33,-104
2006,12,6,3868,8547,nm,33,-104
2006,12,7,3820,8038,nm,33,-104
2006,12,8,2884,3853,nm,33,-104
2006,12,9,3376,6940,nm,33,-104
2006,12,10,3712,7908,nm,33,-104
2006,12,11,3785,8318,nm,33,-104
2006,12,12,3837,8645,nm,33,-104
2006,12,13,3661,7150,nm,33,-104
2006,12,14,3382,4967,nm,33,-104
2006,12,15,3281,4159,nm,33,-104
2006,12,16,3485,5770,nm,33,-104
2006,12,17,3728,8088,nm,33,-104
2006,12,18,917,474,nm,33,-104
2006,12,19,1147,1321,nm,33,-104
2006,12,20,3552,7142,nm,33,-104
2006,12,21,3725,8267,nm,33,-104
2006,12,22,3466,6666,nm,33,-104
2006,12,23,1265,474,nm,33,-104
2006,12,24,3605,6996,nm,33,-104
2006,12,25,3682,7406,nm,33,-104
2006,12,26,3682,8346,nm,33,-104
2006,12,27,3531,6990,nm,33,-104
2006,12,28,2076,1757,nm,33,-104
2006,12,29,1240,364,nm,33,-104
2006,12,30,1196,32,nm,33,-104
2006,12,31,3820,8475,nm,33,-104
2007,1,1,3612,6579,nm,33,-104
2007,1,2,3390,6006,nm,33,-104
2007,1,3,3087,4457,nm,33,-104
2007,1,4,3849,8572,nm,33,-104
2007,1,5,3849,8577,nm,33,-104
2007,1,6,3793,7929,nm,33,-104
2007,1,7,4003,8802,nm,33,-104
2007,1,8,3944,8497,nm,33,-104
2007,1,9,3526,5202,nm,33,-104
2007,1,10,3642,5527,nm,33,-104
2007,1,11,2637,1865,nm,33,-104
2007,1,12,2388,2286,nm,33,-104
2007,1,13,1087,3,nm,33,-104
2007,1,14,1767,289,nm,33,-104
2007,1,15,3487,4809,nm,33,-104
2007,1,16,2233,775,nm,33,-104
2007,1,17,2196,1591,nm,33,-104
2007,1,18,2154,904,nm,33,-104
2007,1,19,796,13,nm,33,-104
2007,1,20,1252,1462,nm,33,-104
2007,1,21,2676,3152,nm,33,-104
2007,1,22,1700,439,nm,33,-104
2007,1,23,2230,2370,nm,33,-104
2007,1,24,4431,8795,nm,33,-104
2007,1,25,4450,8962,nm,33,-104
2007,1,26,2280,2377,nm,33,-104
2007,1,27,4419,8419,nm,33,-104
2007,1,28,2498,3265,nm,33,-104
2007,1,29,3726,5170,nm,33,-104
2007,1,30,1792,256,nm,33,-104
2007,1,31,4434,7883,nm,33,-104
2007,2,1,3844,5095,nm,33,-104
2007,2,2,4745,8403,nm,33,-104
2007,2,3,4826,9351,nm,33,-104
2007,2,4,4860,9336,nm,33,-104
2007,2,5,4747,8894,nm,33,-104
2007,2,6,4849,9165,nm,33,-104
2007,2,7,4861,8413,nm,33,-104
2007,2,8,2578,2594,nm,33,-104
2007,2,9,4372,5410,nm,33,-104
2007,2,10,2835,2021,nm,33,-104
2007,2,11,3025,1925,nm,33,-104
2007,2,12,4920,8080,nm,33,-104
2007,2,13,2314,399,nm,33,-104
2007,2,14,1101,1,nm,33,-104
2007,2,15,2866,3141,nm,33,-104
2007,2,16,5345,9474,nm,33,-104
2007,2,17,5441,9656,nm,33,-104
2007,2,18,4509,4407,nm,33,-104
2007,2,19,5384,8556,nm,33,-104
2007,2,20,5555,9631,nm,33,-104
2007,2,21,5695,10036,nm,33,-104
2007,2,22,5073,6580,nm,33,-104
2007,2,23,5717,9647,nm,33,-104
2007,2,24,5826,9376,nm,33,-104
2007,2,25,5918,9565,nm,33,-104
2007,2,26,5810,9127,nm,33,-104
2007,2,27,5957,9502,nm,33,-104
2007,2,28,5787,8027,nm,33,-104
2007,3,1,6149,9801,nm,33,-104
2007,3,2,5609,8106,nm,33,-104
2007,3,3,6216,9771,nm,33,-104
2007,3,4,6400,10592,nm,33,-104
2007,3,5,6024,7728,nm,33,-104
2007,3,6,6434,10361,nm,33,-104
2007,3,7,5652,6082,nm,33,-104
2007,3,8,3983,1906,nm,33,-104
2007,3,9,6396,10054,nm,33,-104
2007,3,10,5703,5870,nm,33,-104
2007,3,11,2909,598,nm,33,-104
2007,3,12,1524,175,nm,33,-104
2007,3,13,4743,5066,nm,33,-104
2007,3,14,6524,9780,nm,33,-104
2007,3,15,6502,9475,nm,33,-104
2007,3,16,4633,4668,nm,33,-104
2007,3,17,6764,10428,nm,33,-104
2007,3,18,5496,4796,nm,33,-104
2007,3,19,5236,4092,nm,33,-104
2007,3,20,5974,6542,nm,33,-104
2007,3,21,5323,5186,nm,33,-104
2007,3,22,2702,876,nm,33,-104
2007,3,23,3134,1805,nm,33,-104
2007,3,24,6829,8705,nm,33,-104
2007,3,25,2905,1116,nm,33,-104
2007,3,26,4863,3113,nm,33,-104
2007,3,27,7003,9129,nm,33,-104
2007,3,28,6920,8169,nm,33,-104
2007,3,29,7497,10851,nm,33,-104
2007,3,30,2587,246,nm,33,-104
2007,3,31,7504,10816,nm,33,-104
2007,4,1,7531,10774,nm,33,-104
2007,4,2,7528,10756,nm,33,-104
2007,4,3,7489,10518,nm,33,-104
2007,4,4,6220,6406,nm,33,-104
2007,4,5,5688,4239,nm,33,-104
2007,4,6,1837,386,nm,33,-104
2007,4,7,1789,499,nm,33,-104
2007,4,8,4918,3341,nm,33,-104
2007,4,9,5233,3530,nm,33,-104
2007,4,10,7307,9329,nm,33,-104
2007,4,11,7983,10883,nm,33,-104
2007,4,12,6666,5567,nm,33,-104
2007,4,13,4742,3154,nm,33,-104
2007,4,14,7996,10798,nm,33,-104
2007,4,15,8202,11150,nm,33,-104
2007,4,16,8010,10184,nm,33,-104
2007,4,17,7356,8651,nm,33,-104
2007,4,18,8031,10031,nm,33,-104
2007,4,19,5603,2264,nm,33,-104
2007,4,20,8195,10888,nm,33,-104
2007,4,21,7946,10006,nm,33,-104
2007,4,22,7969,9656,nm,33,-104
2007,4,23,7131,7140,nm,33,-104
2007,4,24,7661,9027,nm,33,-104
2007,4,25,8293,10961,nm,33,-104
2007,4,26,8123,10139,nm,33,-104
2007,4,27,8055,10039,nm,33,-104
2007,4,28,7825,8648,nm,33,-104
2007,4,29,2274,263,nm,33,-104
2007,4,30,5321,3458,nm,33,-104
2007,5,1,8197,10461,nm,33,-104
2007,5,2,5257,2751,nm,33,-104
2007,5,3,8273,10182,nm,33,-104
2007,5,4,8444,10250,nm,33,-104
2007,5,5,5901,3120,nm,33,-104
2007,5,6,7940,9542,nm,33,-104
2007,5,7,7669,8192,nm,33,-104
2007,5,8,4246,3353,nm,33,-104
2007,5,9,4460,2805,nm,33,-104
2007,5,10,8499,11021,nm,33,-104
2007,5,11,8440,10904,nm,33,-104
2007,5,12,8470,10864,nm,33,-104
2007,5,13,7913,9112,nm,33,-104
2007,5,14,7571,7237,nm,33,-104
2007,5,15,6847,5459,nm,33,-104
2007,5,16,4145,1228,nm,33,-104
2007,5,17,2441,765,nm,33,-104
2007,5,18,2964,1060,nm,33,-104
2007,5,19,7428,6146,nm,33,-104
2007,5,20,7378,6779,nm,33,-104
2007,5,21,7837,8116,nm,33,-104
2007,5,22,8856,11056,nm,33,-104
2007,5,23,8772,11019,nm,33,-104
2007,5,24,8503,9776,nm,33,-104
2007,5,25,8053,8612,nm,33,-104
2007,5,26,7202,5242,nm,33,-104
2007,5,27,8275,8619,nm,33,-104
2007,5,28,7926,6689,nm,33,-104
2007,5,29,8846,10904,nm,33,-104
2007,5,30,8816,11017,nm,33,-104
2007,5,31,6950,5527,nm,33,-104
2007,6,1,8340,9316,nm,33,-104
2007,6,2,7838,7881,nm,33,-104
2007,6,3,5694,3604,nm,33,-104
2007,6,4,8085,7550,nm,33,-104
2007,6,5,8611,10228,nm,33,-104
2007,6,6,7545,5562,nm,33,-104
2007,6,7,8953,10521,nm,33,-104
2007,6,8,8603,10129,nm,33,-104
2007,6,9,7111,6087,nm,33,-104
2007,6,10,8617,10395,nm,33,-104
2007,6,11,7253,5483,nm,33,-104
2007,6,12,7773,7278,nm,33,-104
2007,6,13,8697,10709,nm,33,-104
2007,6,14,8815,11057,nm,33,-104
2007,6,15,8153,8347,nm,33,-104
2007,6,16,8485,9890,nm,33,-104
2007,6,17,7750,7007,nm,33,-104
2007,6,18,8831,10770,nm,33,-104
2007,6,19,7742,7805,nm,33,-104
2007,6,20,3525,2256,nm,33,-104
2007,6,21,8755,10934,nm,33,-104
2007,6,22,8580,10285,nm,33,-104
2007,6,23,8535,10152,nm,33,-104
2007,6,24,8442,9911,nm,33,-104
2007,6,25,8625,10333,nm,33,-104
2007,6,26,8473,9899,nm,33,-104
2007,6,27,8382,9484,nm,33,-104
2007,6,28,8327,9112,nm,33,-104
2007,6,29,8638,10768,nm,33,-104
2007,6,30,8567,10091,nm,33,-104
2007,7,1,8608,10557,nm,33,-104
2007,7,2,8457,9617,nm,33,-104
2007,7,3,8503,10184,nm,33,-104
2007,7,4,8308,9462,nm,33,-104
2007,7,5,6700,5586,nm,33,-104
2007,7,6,5102,2957,nm,33,-104
2007,7,7,8565,10334,nm,33,-104
2007,7,8,8395,9291,nm,33,-104
2007,7,9,7851,7836,nm,33,-104
2007,7,10,8307,9402,nm,33,-104
2007,7,11,6136,3470,nm,33,-104
2007,7,12,4618,1369,nm,33,-104
2007,7,13,7577,7593,nm,33,-104
2007,7,14,8012,8286,nm,33,-104
2007,7,15,7618,8329,nm,33,-104
2007,7,16,7854,8583,nm,33,-104
2007,7,17,8357,10192,nm,33,-104
2007,7,18,8503,10585,nm,33,-104
2007,7,19,8011,8277,nm,33,-104
2007,7,20,7028,6773,nm,33,-104
2007,7,21,3268,1563,nm,33,-104
2007,7,22,5938,6481,nm,33,-104
2007,7,23,8346,10247,nm,33,-104
2007,7,24,6232,4781,nm,33,-104
2007,7,25,8345,10682,nm,33,-104
2007,7,26,8156,9548,nm,33,-104
2007,7,27,7495,7558,nm,33,-104
2007,7,28,5976,6100,nm,33,-104
2007,7,29,6484,6164,nm,33,-104
2007,7,30,5092,4152,nm,33,-104
2007,7,31,6286,4244,nm,33,-104
2007,8,1,5986,3763,nm,33,-104
2007,8,2,4680,1918,nm,33,-104
2007,8,3,5436,4950,nm,33,-104
2007,8,4,7709,8828,nm,33,-104
2007,8,5,7992,10018,nm,33,-104
2007,8,6,7850,9499,nm,33,-104
2007,8,7,7963,9986,nm,33,-104
2007,8,8,8015,10375,nm,33,-104
2007,8,9,7764,9613,nm,33,-104
2007,8,10,8080,10522,nm,33,-104
2007,8,11,8085,10596,nm,33,-104
2007,8,12,7981,10312,nm,33,-104
2007,8,13,7376,8399,nm,33,-104
2007,8,14,7462,9105,nm,33,-104
2007,8,15,7610,8819,nm,33,-104
2007,8,16,7464,7976,nm,33,-104
2007,8,17,5545,5557,nm,33,-104
2007,8,18,7334,8499,nm,33,-104
2007,8,19,6950,7407,nm,33,-104
2007,8,20,7253,8416,nm,33,-104
2007,8,21,7491,9342,nm,33,-104
2007,8,22,7192,8012,nm,33,-104
2007,8,23,7260,8405,nm,33,-104
2007,8,24,4454,1899,nm,33,-104
2007,8,25,6395,6140,nm,33,-104
2007,8,26,7470,9761,nm,33,-104
2007,8,27,7471,9819,nm,33,-104
2007,8,28,7359,9162,nm,33,-104
2007,8,29,6404,6409,nm,33,-104
2007,8,30,3625,1892,nm,33,-104
2007,8,31,6223,6165,nm,33,-104
2007,9,1,7302,9256,nm,33,-104
2007,9,2,6764,8017,nm,33,-104
2007,9,3,6597,7496,nm,33,-104
2007,9,4,7260,9753,nm,33,-104
2007,9,5,7190,9255,nm,33,-104
2007,9,6,4914,2951,nm,33,-104
2007,9,7,6787,7880,nm,33,-104
2007,9,8,4669,3336,nm,33,-104
2007,9,9,4531,2875,nm,33,-104
2007,9,10,5068,3535,nm,33,-104
2007,9,11,4274,2388,nm,33,-104
2007,9,12,6620,8265,nm,33,-104
2007,9,13,6993,9984,nm,33,-104
2007,9,14,6874,9663,nm,33,-104
2007,9,15,6827,9580,nm,33,-104
2007,9,16,5899,7171,nm,33,-104
2007,9,17,4236,3639,nm,33,-104
2007,9,18,6581,8907,nm,33,-104
2007,9,19,6400,8625,nm,33,-104
2007,9,20,4931,5608,nm,33,-104
2007,9,21,6111,7645,nm,33,-104
2007,9,22,6481,9336,nm,33,-104
2007,9,23,6086,7630,nm,33,-104
2007,9,24,6402,9531,nm,33,-104
2007,9,25,6479,9052,nm,33,-104
2007,9,26,4735,5762,nm,33,-104
2007,9,27,6375,9627,nm,33,-104
2007,9,28,5980,7505,nm,33,-104
2007,9,29,5621,6760,nm,33,-104
2007,9,30,5897,8162,nm,33,-104
2007,10,1,4735,4526,nm,33,-104
2007,10,2,5746,8423,nm,33,-104
2007,10,3,5992,9203,nm,33,-104
2007,10,4,5749,7750,nm,33,-104
2007,10,5,5753,7970,nm,33,-104
2007,10,6,5750,8719,nm,33,-104
2007,10,7,5960,9353,nm,33,-104
2007,10,8,6137,9896,nm,33,-104
2007,10,9,5729,8749,nm,33,-104
2007,10,10,5442,7337,nm,33,-104
2007,10,11,5542,8441,nm,33,-104
2007,10,12,5336,7533,nm,33,-104
2007,10,13,5852,9611,nm,33,-104
2007,10,14,5756,9510,nm,33,-104
2007,10,15,5642,9262,nm,33,-104
2007,10,16,5584,9188,nm,33,-104
2007,10,17,5650,9384,nm,33,-104
2007,10,18,5669,9809,nm,33,-104
2007,10,19,5535,9662,nm,33,-104
2007,10,20,5480,8556,nm,33,-104
2007,10,21,5394,8892,nm,33,-104
2007,10,22,5532,9781,nm,33,-104
2007,10,23,5272,9458,nm,33,-104
2007,10,24,5240,9410,nm,33,-104
2007,10,25,5237,9469,nm,33,-104
2007,10,26,5274,9533,nm,33,-104
2007,10,27,5085,8928,nm,33,-104
2007,10,28,5073,8985,nm,33,-104
2007,10,29,5042,9078,nm,33,-104
2007,10,30,5062,9266,nm,33,-104
2007,10,31,4642,7037,nm,33,-104
2007,11,1,4662,7288,nm,33,-104
2007,11,2,4827,8793,nm,33,-104
2007,11,3,4676,8149,nm,33,-104
2007,11,4,4731,8651,nm,33,-104
2007,11,5,4821,9260,nm,33,-104
2007,11,6,4017,4342,nm,33,-104
2007,11,7,4594,8387,nm,33,-104
2007,11,8,4636,8743,nm,33,-104
2007,11,9,4587,8823,nm,33,-104
2007,11,10,3814,4665,nm,33,-104
2007,11,11,4264,6988,nm,33,-104
2007,11,12,3921,5458,nm,33,-104
2007,11,13,4166,6954,nm,33,-104
2007,11,14,4398,8643,nm,33,-104
2007,11,15,4112,6620,nm,33,-104
2007,11,16,2788,1993,nm,33,-104
2007,11,17,4265,8442,nm,33,-104
2007,11,18,4227,8608,nm,33,-104
2007,11,19,4258,8708,nm,33,-104
2007,11,20,3202,2818,nm,33,-104
2007,11,21,4176,8334,nm,33,-104
2007,11,22,1059,44,nm,33,-104
2007,11,23,940,783,nm,33,-104
2007,11,24,633,6,nm,33,-104
2007,11,25,1236,1326,nm,33,-104
2007,11,26,3151,2786,nm,33,-104
2007,11,27,3746,6143,nm,33,-104
2007,11,28,2465,1730,nm,33,-104
2007,11,29,2439,2650,nm,33,-104
2007,11,30,1621,493,nm,33,-104
2007,12,1,2261,1403,nm,33,-104
2007,12,2,4005,8106,nm,33,-104
2007,12,3,3936,8602,nm,33,-104
2007,12,4,3752,7766,nm,33,-104
2007,12,5,3736,8272,nm,33,-104
2007,12,6,3391,5310,nm,33,-104
2007,12,7,1918,914,nm,33,-104
2007,12,8,3161,5121,nm,33,-104
2007,12,9,800,139,nm,33,-104
2007,12,10,491,12,nm,33,-104
2007,12,11,3242,6060,nm,33,-104
2007,12,12,1565,1428,nm,33,-104
2007,12,13,3694,8017,nm,33,-104
2007,12,14,2311,3999,nm,33,-104
2007,12,15,3586,6406,nm,33,-104
2007,12,16,3738,8316,nm,33,-104
2007,12,17,2003,1527,nm,33,-104
2007,12,18,3751,8561,nm,33,-104
2007,12,19,3770,8612,nm,33,-104
2007,12,20,3710,8481,nm,33,-104
2007,12,21,3385,5522,nm,33,-104
2007,12,22,2823,4364,nm,33,-104
2007,12,23,3544,7679,nm,33,-104
2007,12,24,3829,8657,nm,33,-104
2007,12,25,3766,8453,nm,33,-104
2007,12,26,3788,8532,nm,33,-104
2007,12,27,3692,7214,nm,33,-104
2007,12,28,2200,2404,nm,33,-104
2007,12,29,2578,3109,nm,33,-104
2007,12,30,3765,8015,nm,33,-104
2007,12,31,3861,8720,nm,33,-104
2008,1,1,3902,8872,nm,33,-104
2008,1,2,2536,1887,nm,33,-104
2008,1,3,3035,3154,nm,33,-104
2008,1,4,2038,2130,nm,33,-104
2008,1,5,2224,1300,nm,33,-104
2008,1,6,3318,5242,nm,33,-104
2008,1,7,3115,5719,nm,33,-104
2008,1,8,3695,5960,nm,33,-104
2008,1,9,3785,7772,nm,33,-104
2008,1,10,3950,8232,nm,33,-104
2008,1,11,3411,5345,nm,33,-104
2008,1,12,4066,8820,nm,33,-104
2008,1,13,2920,3507,nm,33,-104
2008,1,14,4045,8456,nm,33,-104
2008,1,15,4148,8769,nm,33,-104
2008,1,16,3944,7493,nm,33,-104
2008,1,17,3991,7135,nm,33,-104
2008,1,18,4229,8834,nm,33,-104
2008,1,19,4309,9042,nm,33,-104
2008,1,20,4338,8967,nm,33,-104
2008,1,21,4239,8234,nm,33,-104
2008,1,22,2589,1995,nm,33,-104
2008,1,23,3040,2184,nm,33,-104
2008,1,24,1448,214,nm,33,-104
2008,1,25,3175,4650,nm,33,-104
2008,1,26,3478,2962,nm,33,-104
2008,1,27,2954,2093,nm,33,-104
2008,1,28,3348,3392,nm,33,-104
2008,1,29,4733,9356,nm,33,-104
2008,1,30,4583,8946,nm,33,-104
2008,1,31,4781,9311,nm,33,-104
2008,2,1,4452,7197,nm,33,-104
2008,2,2,4641,8063,nm,33,-104
2008,2,3,4542,8321,nm,33,-104
